system_id,sentence,artDate,artTitle,class,sentimentValue
922.0,由於車用晶片商機可期，加上台系積體電路設計廠商也需有發揮的舞台，因而搭上平,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.0931109419557935
922.0,有鑑於車用市場電子化程度升高，加上台廠趁著先前全球車用晶片荒及多年的耕耘，逐步,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.10678379556367434
922.0,在後裝市場乃於跨入前裝市場有所成，更積極搶攻歐美日中等車用市場,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.07754497913915159
922.0,汽車平台，集結聯發科在手機晶片中優勢，如行動運算高速連網多媒體娛樂等經,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.0539843754549304
922.0,昱方面，其已成功以車用乙太網路產品線，打進歐系車廠供應鏈，現正與美系陸系及韓,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.05935194563751278
922.0,我國封測業者主要是著重在先進駕駛輔助系統電動信息娛樂以及汽車電子控制單元與,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.13095876517253324
922.0,安全性應用的半導體封裝技術發展,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.03659996194633963
922.0,階封裝解決方案，以滿足車用半導體封裝的全面性需求，例如日月光投控將以更高度整合,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.0001339797917396801
922.0,以及更先進的扇出型封裝來搶佔車用封測商機,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.00964181196302849
922.0,此外車載鏡頭數量也將呈倍數增加，同步,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.11366737692399254
922.0,心得說明字以上,2023-11-07,[新聞]國內半導體業者持續深耕具發展潛力的車,服務方面,0.18279813961255864
954.0,只要符合各專案的報名資格即可於本公司的活動網頁填寫報名資料，,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.10353260468887204
954.0,我們將會從報名者中篩選出符合資格的受訪者進行訪談，,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.004481737790227314
954.0,訪談結束後現場給付車馬費，歡迎符合資格且想賺外快的板友報名,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.009970765849492857
954.0,若尚未成為會員，請先註冊後並完成驗證，再至專案網頁報名,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.031525924821480866
954.0,報名資料僅供聯繫及篩選使用，訪談資料僅供專案研究使用，,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2140521571764219
954.0,決不作為其他用途或交由專案以外人士，請放心報名,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.03222158054120394
954.0,高雄市預計購車座談會,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.11853383460477707
954.0,車馬費元,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,◎平時有開車習慣，是否有個人用車皆可,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.08970029102875077
954.0,◎近期預計購買小型休旅車，預算萬以上,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.146984602778365
954.0,車馬費元,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,時間,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.088548831625195
954.0,座談會時間小時含報到,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.010888268121444722
954.0,台北市預計購車座談會,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.16315973020675156
954.0,車馬費元,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,◎平時有開車習慣，是否有個人用車皆可,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.08970029102875077
954.0,◎近期預計購買小型休旅車，預算萬以上,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.146984602778365
954.0,車馬費元,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,時間,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.088548831625195
954.0,座談會時間小時含報到,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.010888268121444722
954.0,台北市松山區,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2874730440873593
954.0,車馬費元,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,◎至已預約或即將預約進廠保養,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.007780860837700465
954.0,車馬費元,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,時間,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.088548831625195
954.0,服務廠另行安排,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.10792200647802441
954.0,訪問費元電子禮券,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.02111750984521832
954.0,，車款為,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.23082833962758653
954.0,訪問費元電子禮券大品牌通路,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.041512515871932276
954.0,時間,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.088548831625195
954.0,即日起至五,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2767393309501345
954.0,問卷填答時間約~分鐘,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.012414510116009692
954.0,檢附行照或車牌進行品質確認行照只需出示廠牌車型車牌原發照年月即可,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.00670624118381824
954.0,線上問卷,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.20196315376499985
954.0,車馬費元起,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,◎為汽車的購買決策者及主要使用者,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.09627900887199736
954.0,車馬費元起,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.2986645628714796
954.0,依執行地區趟數不同費用會再增加,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.075677953588828
954.0,時間,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.088548831625195
954.0,執行方式電話過濾合格後，佯裝成顧客前往指定店家諮詢相關問題，並試駕,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,3.912361293012534e-05
954.0,執行前會詳細告知執行方式,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.11854030381821501
954.0,須提供個人照片,2023-11-16,[市調]汽車市場研究活動車馬費800~6000元,服務方面,0.03716797705987174
1010.0,原文內容,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.25638894091173414
1010.0,沒充電站特斯拉車主從住家樓拉電線台電說不行,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.08177176685507759
1010.0,流至供電範圍的電動車，不符合營業規章，將發函該用戶改善,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.12447441918371016
1010.0,，再從二樓電錶拉專線到陽台的特斯拉充電樁，垂降充電線到樓為車子充電，網友貼文,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.01707769552201821
1010.0,，位網友說，這就是電動車在台灣可能永遠不會成為主流的主要原因,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.04425247517551889
1010.0,電裝置上，直接自特斯拉充電裝置拉線下去充電，他不是用延長線充電不是般插座,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.01539264992502598
1010.0,也非營業用使用，且距離不遠，沒有妨礙別人也沒霸佔車位，並無安全顧慮，電動車充,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.05049075593808394
1010.0,電，這也是住公寓的困擾,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.09945656973402339
1010.0,楊梅附近居民看法不，陳姓市民認為，好像從二樓冷氣機拉線至樓，拉線很長為電動,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.0011903779391531089
1010.0,車充電，應符合法規，避免危險，可能是楊梅沒有特斯拉停車充電地方,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.21712580955109495
1010.0,另有居民表示，,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.19999999999999996
1010.0,心得說明字以上,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.18279813961255864
1010.0,這樣會不會有安全的疑慮,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.003960557081191252
1010.0,所以是因為樓不能設電樁,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.03483317076461734
1010.0,不過如果都是自己家又沒安全疑慮,2023-12-02,[新聞]沒充電站…特斯拉車主從住家2樓拉電線台,服務方面,0.20887474633568204
1211.0,如題，目前很厲害的純電車廠，除了特斯拉，其他什麼比亞迪蔚來問界小鵬等等好像,2024-01-22,[問題]為什麼中國電車那麼厲害？,服務方面,0.023107535757555975
1211.0,很豪華，還有像那個問界的自動駕駛是華為搞的，非常厲害的樣子,2024-01-22,[問題]為什麼中國電車那麼厲害？,服務方面,8.890340456357837e-05
1317.0,這個是個常在特斯拉柏林廠空拍的上傳的影片,2024-02-16,[情報]特斯拉柏林廠空拍拍到疑似新型小車,服務方面,0.1265554543690448
1317.0,可以看到從到之間，鏡頭中間從左到右有台半蓋住的小車明顯地比隔壁的,2024-02-16,[情報]特斯拉柏林廠空拍拍到疑似新型小車,服務方面,0.0035697127410294627
1317.0,如果是其他廠牌的車大概也沒必要這樣半遮住，有可能是,2024-02-16,[情報]特斯拉柏林廠空拍拍到疑似新型小車,服務方面,0.06063848211757017
1379.0,先說下這篇年歐洲汽車市場銷量定義包含,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.21710469530951493
1379.0,也就是包含歐盟國家英國和大家比較不熟的,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.15420547882635183
1379.0,年銷量約萬輛,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.2189280118439293
1379.0,超過整個歐洲銷量的,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.04520681263906734
1379.0,其實德國銷量相對年只成長並不算特別突出,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.082370932006401
1379.0,依成長率排序依序是再來是再來再來,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.1009349692303032
1379.0,全歐洲第名品牌毫無懸念的是德國品牌,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.1408790053524438
1379.0,作為歐洲最大市場德國的本土第國民品牌,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.2165584885636498
1379.0,我已經懶得算連霸幾年了,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.060511917647449454
1379.0,再來換講歐洲銷售第的車型,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.28989703297686054
1379.0,畢竟不是每台車都能像葉問樣個打個的,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.0007165105053037468
1379.0,但這樣說好像也只對半,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.011635975520118857
1379.0,以純電動車平台來說那種汽油車平台裝電動馬達的半成品就忽略不提,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.028013409055518967
1379.0,早在約四年前就已經推出和搶攻電動車市場,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.1533581837867638
1379.0,假如用類似配票的策略,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.22605761567530835
1379.0,把或其他車型的銷量分個萬台給自家的就能阻擋創造歷史,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.0045384805986432575
1379.0,電動車賣不贏的狀況應該三五年內也不可能扭轉,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.007416839630990157
1379.0,在歐洲整體銷量成長的情況下,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.059513218513146726
1379.0,反而銷量衰退的品牌就顯得很突兀,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.06041790136332714
1379.0,銷量衰退到還賣輸保時捷和,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.2772169573094482
1379.0,比台灣多了油電，純電休旅油電和插電,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.2187551574744535
1379.0,不懂歐洲人怎麼會這麼不愛,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.0862843055653244
1379.0,至於銷量成長的品牌實在太多,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.009137416747340588
1379.0,年成長且銷量成長超過平均值的品牌,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.06451404338220323
1379.0,年全歐洲銷量排名我找不到前的,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.03351291132471357
1379.0,符合以上兩個標準的有以下品牌按銷量排名,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.0005473443220410656
1379.0,年還輸給和兩大豪華品牌,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.25581907283708116
1379.0,但年不但逆轉勝成為歐洲銷售第的豪華品牌,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.21056851101568208
1379.0,這個品牌我不熟,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.11855202982811575
1379.0,看了官網覺得外型設計很法系,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.1646771893975829
1379.0,查下果然被雷諾收購,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.07472285707046544
1379.0,已經超車,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.20399599708862393
1379.0,應該有機會擠進歐洲前,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.009091388041976511
1379.0,連續兩年都爆量成長超過的品牌,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.21714097687192768
1379.0,的目標應該是連霸全歐洲銷售第車型,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.005626505696017747
1379.0,另外假如能維持年的銷量成長率,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.0866395306526001
1379.0,也很有機會搶進歐洲銷量前十品牌的位置,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.1507643342704944
1379.0,另外個連續兩年都爆量成長的品牌成長，成長,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.005435940179446819
1379.0,不過個人主觀覺得的成長率是比較穩健的,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.004663792450969817
1379.0,這種非正常銷量成長率不可能維持,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.0429715501604474
1379.0,銷量成長勢必會趨緩,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.014875183377776713
1379.0,而且經過和的爆量成長,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.005668636021115558
1379.0,但因為基數很低，後勢有待觀察,2024-03-06,[情報]2023年歐洲汽車市場銷量分析,服務方面,0.043460764425739984
1407.0,編輯劉哲琪報導,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.03096101201448631
1407.0,世的消息，但沒有透露這場致命意外的細節,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.03882475582561917
1407.0,根據德州奧斯汀當地媒體，德州布蘭科縣警,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.0559793069777591
1407.0,華爾街日報近日公布這起意外的細節,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.028803686940059414
1407.0,她於日晚間與友人在莊園別館用,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.026894791469193602
1407.0,儘管兩地距離不遠，但室外嚴寒，,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.04091921601712811
1407.0,沒過幾分鐘，趙安吉就驚慌失措地打電話給友人，表示她在開車掉頭時，把前進檔打成倒,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.01662580903110311
1407.0,檔，導致車子迅速後退並翻過個堤防，衝進池塘並快速下沉,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.0015110344226927364
1407.0,她的朋友得知消息立刻衝,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.2355924014313453
1407.0,救難人員將趙安吉拖出車中時，已經是凌晨點分,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.10653053633607934
1407.0,車門打開時，大量的水從車內湧出,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.03011920015307412
1407.0,報導指出，警方並未對外透露太多關於趙安吉身亡的細節,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.08222206640701524
1407.0,縣警長辦公室月日寫給德州檢察長帕克斯頓的信中記載，儘管初步調,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.01201048110838121
1407.0,查,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.261744966442953
1407.0,最右與她的妹妹前交通部長左她的姐夫,2024-03-10,[新聞]趙小蘭妹妹生前最後一刻情況曝　駕特斯,服務方面,0.15224635958866062
1485.0,理,2024-04-04,Re:[新聞]小米汽車熱銷公司股價上漲逾16％,服務方面,0.26845637583892623
1485.0,車友有比較過和,2024-04-04,Re:[新聞]小米汽車熱銷公司股價上漲逾16％,服務方面,0.11087274095267396
1485.0,這股價拉抬，我們看看就好,2024-04-04,Re:[新聞]小米汽車熱銷公司股價上漲逾16％,服務方面,0.02223593295273507
1539.0,雖然馬誼郎嘴硬說路透社說謊,2024-04-21,[情報]特斯拉推遲(或取消)平價車計畫,服務方面,0.17004514333705478
1539.0,但特斯拉在這波裁員裡把許多參與開發的人都裁掉了資金也全都拉去項目,2024-04-21,[情報]特斯拉推遲(或取消)平價車計畫,服務方面,0.25294288843977786
1539.0,心得,2024-04-21,[情報]特斯拉推遲(或取消)平價車計畫,服務方面,0.23611111111111116
1539.0,窮鬼們買了也不會加購,2024-04-21,[情報]特斯拉推遲(或取消)平價車計畫,服務方面,0.16716042067703707
1539.0,等於陷入硬體按成本賣軟體也抽不到營收的窘境徒佔產能而已,2024-04-21,[情報]特斯拉推遲(或取消)平價車計畫,服務方面,0.00023582011935696645
